model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO14134,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.85,Ambazonian Separatists (Cameroon),"Property destruction: On 27 April 2024, Ambazonian Separatists destroyed a bridge in Angai (Ngie, Momo, Nord-Ouest). The bridge was constructed by Cameroon forces."
llama3.2:3b,CAO13957,B,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.87,Military Forces of Cameroon (1982-),"On 15 May 2024, state security forces, coded as the military forces, shot and killed an Ambazonian Separatist commander at a checkpoint in Naka road, coded to Bamenda (Bamenda 3, Mezam, Nord-Ouest). The separatist was disguised and was identified as he attempted to pass through the checkpoint."
llama3.2:3b,CAO3379,B,S,0.85,"[0.04, 0.03, 0.02, 0.02, 0.05]",,0.84,Military Forces of Cameroon (1982-),"Around 13 June 2020 (between 11 - 15 June), the military forces killed 13 suspected Ambazonian separatists during an operation in 5 villages of Mezam subdivision including Widikum (Mezam, Nord-Ouest). Fatalities split between five events."
llama3.2:3b,CAO5673,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.01, 0.0]",,0.84,Police Forces of Cameroon (1982-),"On 12 November 2021, a police officer opened fire on a car that refused to stop at a checkpoint in Bamenda town, Bamenda 1 subdivision (Mezam, Nord-Ouest). One 7-years old pupil was hit by a stray bullet and killed. The police officer was later arrested."
llama3.2:3b,CAO12582,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.81,Ambazonian Separatists (Cameroon),"Other: On 20 May 2022, Ambazonian Separatists fired warning shots for about 30 minutes in Alabukam near Nlabakam (Bamenda - Mankon, Mezam, Nord-Ouest) to enforce the lockdown for 20 May."
llama3.2:3b,CAO11220,B,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.01]",,0.81,Military Forces of Cameroon (1982-),"On 8 November 2023, the military forces attacked Ambazonian Separatists from the Restoration Forces during an operation in Mfuni (Mamfe, Manyu, Sud-Ouest). The military forces shot and killed one, while several others sustained life-threatening injuries."
llama3.2:3b,CAO15461,S,E,0.85,"[0.01, 0.02, 0.92, 0.01, 0.01, 0.01]",,0.88,Military Forces of Cameroon (1982-),"Other: On 30 August 2024, security forces, coded as the military forces fired sporadic gunshots along the main road in Mbengo Hill (Belo, Boyo, Nord-Ouest) to scare off Ambazonian Separatists in the area."
llama3.2:3b,CAO14683,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.83,Ambazonian Separatists (Cameroon),"Detonation: On 3 July 2024, an IED planted by Ambazonian Separatists aimed at suspected patrolling security forces detonated prematurely in Bifang, coded to Mbengwi (Mbengwi, Momo, Nord-Ouest). There were no fatalities."
llama3.2:3b,CAO4015,P,P,0.92,"[0.99, 0.01, 0.0, 0.93, 0.04, 0.03]",,0.78,Protesters (Cameroon),"On 16 November 2020, residents demonstrated in Ongue village (Sanaga-Maritime, Littoral) against the progressive destruction of the main road by wood transport trucks. They blocked the road for several hours."
llama3.2:3b,CAO8573,V,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 13 February 2024, Boko Haram (JAS) (likely) militants abducted 1 civilian along the Kerawa - Gakara road, coded to Kerawa (Kolofata, Mayo-Sava, Extreme-Nord). The civilian was part of a group of smugglers transporting contraband goods for the Ashigashiya market the next day. 1 motorbike and valuables were stolen."
llama3.2:3b,CAO12986,P,P,0.92,"[0.99, 0.01, 0.0, 0.98, 0.01, 0.01]",,0.85,Protesters (Cameroon),"On 17 April 2024, people protested in front of the Town Hall in Yaounde (Yaounde 1, Mfoundi, Centre) after the municipal police officers attempted to arrest a civilian who had refused to pay them money causing an accident that killed 2 civilians. The protesters voiced their growing concern about the actions of the police officers."
llama3.2:3b,CAO11562,B,B,0.92,"[0.02, 0.93, 0.01, 0.01, 0.03, 0.08]",,0.78,Military Forces of Cameroon (1982-),"On 16 June 2023, government forces, coded as military, clashed with Ambazonian Separatists in Kedjem Keku (Tubah, Mezam, Nord-Ouest), leading to the killing of at least 13 civilians and 3 Ambazonian separatists."
llama3.2:3b,CAO5934,P,P,0.92,"[0.99, 0.01, 0.0, 0.92, 0.04, 0.03]",,0.91,Protesters (Cameroon),"On 22 March 2022, delivery men held a demonstration and began a strike in Douala (Douala 1, Wouri) against the recent increase of bread prices impacting their profit margin."
llama3.2:3b,CAO7600,R,R,0.85,"[0.09, 0.02, 0.01, 0.03, 0.84, 0.02]",,0.78,Rioters (Cameroon),"On 26 August 2023, a mob attacked thieves who had killed an elderly woman while robbing her in Brazzaville neighbourhood, in the outskirts of Douala (Douala 1, Wouri, Littoral). Two managed to escape while a third was beaten to death."
llama3.2:3b,CAO8655,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.86,Ambazonian Separatists (Cameroon),"On 22 March 2024, Ambazonian Separatists shot and killed the 2nd Deputy Mayor of Babessi Council of Ngoketunjia Division at his private residence in Babessi (Babessi, Ngo-Ketunjia, Nord-Ouest). The mayor was known for leading peacebuilding efforts among the youth in the region."
llama3.2:3b,CAO13443,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.83,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 14 May 2024, Boko Haram (JAS) (likely) militants looted sheep, goats, food items, clothing and household goods in Geldavi (Koza, Mayo-Tsanaga, Extreme-Nord)."
llama3.2:3b,CAO9427,E,E,0.99,"[0.01, 0.0, 0.99, 0.0, 0.0, 0.0]",,0.86,Ambazonian Separatists (Cameroon),"On 21 March 2021, an IED, likely planted by Ambazonian Separatists due to group action in the region, exploded in the locality of Otu (Manyu, Sud-Ouest). There were no casualties."
llama3.2:3b,CAO5791,V,E,0.96,"[0.02, 0.01, 0.96, 0.01, 0.01, 0.01]",,0.84,Ambazonian Separatists (Cameroon),"On 22 December 2021, suspected Ambazonian separatists opened fire on the house of the former Mayor of Mamfe town (Manyu, Sud-Ouest) before burning his house down. They accuse him of denouncing human rights violations allegedly committed by one separatist leader. There were no fatalities."
llama3.2:3b,CAO6836,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.84,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 12 December 2022, suspected ISWAP or Boko Haram looted a civilian working as an economic operator in Pette (Pette, Diamare, Extreme-Nord) stealing money."
llama3.2:3b,CAO15608,B,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.93,Military Forces of Cameroon (1982-),"On 21 September 2024, patrolling security forces, coded as the military forces, shot and killed 3 Ambazonian Separatists from the Restoration Forces faction by the roadside in Liongo (Buea, Fako, Sud-Ouest)."
llama3.2:3b,CAO11011,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.85,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 1 February 2024, Boko Haram (JAS) (likely) militants robbed a civilian of his motorcycle and four cement bags in Gakara (Kolofata, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO13564,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.92,Military Forces of Cameroon (1982-) Gendarmerie,"On 21 April 2024, gendarmerie officers clashed with Ambazonian Separatists from the Restoration Forces faction at the Separatist hideout in Kouki (Mbven, Bui, Nord-Ouest). There were no fatalities. No information on the injuries."
llama3.2:3b,CAO13227,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Ambazonian Separatists (Cameroon),"On 26 March 2024, Ambazonian Separatists from the Restoration Forces faction clashed with the state security forces, coded as the military forces, in Mpundu (Muyuka, Fako, Sud-Ouest) who were stationed at a Cameroon Development Cooperation palm plantation to protect farmers. There were no fatalities. No information on the injuries."
llama3.2:3b,CAO14584,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 21 August 2024, Boko Haram (JAS) (likely) militants looted 1 motorbike and goods along the Amchide - Ganse road in Guederou (Kolofata, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO8913,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.93,Ambazonian Separatists (Cameroon),"On 7 May 2022, unidentified armed group suspected of being Ambazonian Separatist fighters clashed with the gendarmerie base in Kumbo (Kumbo, Bui, Nord-Ouest). Casualties unknown."
llama3.2:3b,CAO5486,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.04]",,0.85,Military Forces of Cameroon (1982-),"On 16 August 2021, the military forces arrested and tortured several civilians in the village of Bossa, Bali subdivision (Mezam, Nord-Ouest), in a bid for them to reveal the hideouts of separatist fighters."
llama3.2:3b,CAO3324,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.94,Military Forces of Cameroon (1982-) Gendarmerie,"On 2 June 2020, the gendarmerie forces launched an attack against a group of armed bandits in Bonamousadi neighbourhood of Douala city (Wouri, Littoral). One bandit was killed, and 2 others arrested."
llama3.2:3b,CAO14205,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.49]",,0.88,Ambazonian Separatists (Cameroon),"On 1 June 2024, Ambazonian Separatists abducted 12 students from a school hostel at Mile 90 in Bambili (Tubah, Mezam, Nord-Ouest). The Separatists later released the students after an unspecified amount of money was paid."
llama3.2:3b,CAO9866,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.85,Military Forces of Cameroon (1982-),"On 28 November 2022, the military forces shot and killed 1 civilian in Bamessing (Mezam, Nord-Ouest). The military forces also burnt 2 civilian homes."
llama3.2:3b,CAO4310,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.86,Police Forces of Cameroon (1982-),"Defusal: On 27 January 2021, the police forces retrieved and defused an IED planted by unidentified men in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO15906,S,P,0.92,"[0.01, 0.02, 0.01, 0.88, 0.03, 0.02]",,0.87,Military Forces of Cameroon (1982-),"Other: On 9 October 2024, the security forces, coded as the military forces, fired sporadic shots in the air in Tobin (Kumbo, Bui, Nord-Ouest) after spotting Ambazonian Separatists around the military base. There were no exchange of fire between the two group. During the gunfire, economic activities and the movement of people stopped for several minutes."
llama3.2:3b,CAO10587,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.81,Ambazonian Separatists (Cameroon),"On 7 May 2023, Ambazonian Separatists from the Bui Warriors, led by 'General Mad Dog,' engaged in an armed confrontation with state security forces (coded as military) in Njavnyuy, Kumbo commune, coded to Kumbo (Bui, Nord-Ouest). During the attack, the Separatists fired 2 rockets at the base. An unknown number of soldiers were injured."
llama3.2:3b,CAO8515,V,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.88,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 13 February 2024, ISWAP or Boko Haram militants attacked and killed 2 civilians in Godigong (Godignon) (Mora, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO6446,B,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.87,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 30 November 2021, ISWAP or Boko Haram fighters attack the Cameroonian military camp in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord) killing 10. The fighters looted the camp before setting it on fire."
llama3.2:3b,CAO10906,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.96,Ambazonian Separatists (Cameroon),"On 15 November 2023, the Ambazonian Restoration Forces physically assaulted five civilians at an informal vehicle checkpoint in Bamunka (Ndop, Ngo-Ketunjia, Nord-Ouest). The civilians were returning from a burial celebration and the Ambazonian Restoration Forces accused them for violating the one day imposed lockdown aimed at mourning victims of the Egbakaw incident in Mamfe. No information on injuries."
llama3.2:3b,CAO12848,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.88,Military Forces of Cameroon (1982-),"On 5 May 2022, military forces killed a suspected Ambazonia separatist figher at his private residence which they entered in Nyen (Mbengwi, Momo, Nord-Ouest). The military were informed about the presence of the operative in the location."
llama3.2:3b,CAO3412,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.84,Military Forces of Cameroon (1982-),"Around 23 June 2020, the military forces shot and injured a woman during a raid in Tombel town (Kupe-Manenguba, Sud-Ouest)."
llama3.2:3b,CAO13586,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.82,Military Forces of Cameroon (1982-) Gendarmerie,"On 21 April 2024, a gendarmerie officer beat a civilian at a checkpoint in Diche I (Widikum, Momo, Nord-Ouest) for not having a valid identity card. There were no fatalities."
llama3.2:3b,CAO10410,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.82,Military Forces of Cameroon (1982-),"Property destruction: On 7 April 2023, State security forces, coded as the military forces, set fire to 3 civilian houses in Aboh, coded to Fundong (Njinikom, Boyo, Nord-Ouest)."
llama3.2:3b,CAO10079,S,P,0.92,"[0.01, 0.02, 0.01, 0.88, 0.03, 0.04]",,0.78,Civilians (Cameroon),"Displacement: On 2 February 2023, civilians were displaced for fear of retaliation attacks from, the state security forces in Diongo (Dibombari, Moungo, Littoral) after suspected Ambazonian Separatists mounted an illegal checkpoint paralyzing vehicle movement."
llama3.2:3b,CAO11427,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.89,Military Forces of Cameroon (1982-),"On 10 January 2024, military forces, disguised as civilians, engaged in gunbattle with Ambazonian Separatists from the Restoration Forces in Yoke (Muyuka, Fako, Sud-Ouest). They freed two civilians held captive by the Ambazonian Separatists. No casualties."
llama3.2:3b,CAO12850,V,V,0.92,[],,0.57,Ambazonian Separatists (Cameroon),"On 15 April 2022, suspected Ambazonian Separatist fighters abducted the CBC pastor and another civilian in Oku (Belo, Boyo, Nord-Ouest)."
llama3.2:3b,CAO8035,P,P,0.92,"[0.99, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.88,Protesters (Cameroon),"Around 20 July 2023 (month of), residents protested in Tokombere (Tokombere, Mayo-Sava, Extreme-Nord) against the management of the Town Hall."
llama3.2:3b,CAO13226,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,1.04,Ambazonian Separatists (Cameroon),"On 26 March 2024, Ambazonian Separatists from the Bui Unity Warriors clashed with the security forces, coded as the military forces in Melim (Kumbo, Bui, Nord-Ouest). The Separatists detonated a road-planted IED. There were no fatalities. No information on the injuries."
llama3.2:3b,CAO9881,V,S,0.81,"[0.07, 0.05, 0.02, 0.01, 0.04, 0.08]",,0.8,Military Forces of Cameroon (1982-),"On 1 December 2022, military forces arrested an unspecified number of civilian and tortured them in Ediki (Kumba 3, Meme, Sud-Ouest). The officers were in an operation in search of armed fighters (likely Ambazonian Separatists). The group was attacked for not reporting the presence of fighters within their community. No information on the group's conditions."
llama3.2:3b,CAO6549,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.04]",,0.79,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 18 September 2022, the Boko Haram (JAS) (likely) fighters clashed with the Cameroonian military forces in Guedjele (Koza, Mayo-Tsanaga, Extreme-Nord) leading to 1 fatality on the side of Boko Haram."
llama3.2:3b,CAO12490,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.85,Military Forces of Cameroon (1982-),"On 21 July 2023, state security forces (coded as military) physically assaulted a woman along the road in Kumba (Meme, Sud-Ouest), and forced her to roll in mud for unknown reasons. No information on injuries."
llama3.2:3b,CAO14593,S,S,0.85,"[0.01, 0.03, 0.02, 0.01, 0.01, 0.83]",,0.92,Police Forces of Cameroon (1982-),"Other: Around 21 July 2024 (as reported), the police forces arrested a social media activist at the border between Gabon and Cameroon in Kye-Ossi (Kye-Ossi, Vallee-du-Ntem, Sud). His whereabouts are unknown. Human rights groups fear him to be a victim of enforced disappearance. The victim lived in Gabon and was known for posting videos criticizing the Cameroonian government."
llama3.2:3b,CAO13493,V,V,0.98,"[0.98, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.88,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants slit the throat and killed a civilian between Kordo and Lelede, coded to Kordo (Kolofata, Mayo-Sava, Extreme-Nord). He had been abducted by the militants the previous day (coded as a separate event)."
llama3.2:3b,CAO13845,B,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.94,Military Forces of Cameroon (1982-),"On 30 June 2024, suspected military forces clashed with suspected Ambazonian Separatists at Four Corners in Bambui (Tubah, Mezam, Nord-Ouest). A stray bullet killed a civilian."
llama3.2:3b,CAO11896,B,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.99,Military Forces of Cameroon (1982-),"On 28 September 2023, state forces, coded as military, exchanged fire with Ambazonian Separatists in Benade (Menchum, Nord-Ouest) during an operation to dislodge the Ambazonian Separatists. Four civilians, including the traditional chief of Banum village, were killed caught by stray bullets."
