model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,CAO11220,B,B,0.19530126452445984,"[0.19530126452445984, 0.18765415251255035, 0.15013766288757324, 0.1664464771747589, 0.1454411745071411, 0.15501920878887177]","On 8 November 2023, the military forces attacked Ambazonian Separatists from the Restoration Forces during an operation in Mfuni (Mamfe, Manyu, Sud-Ouest). The military forces shot and killed one, while several others sustained life-threatening injuries.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15461,S,V,0.20793890953063965,"[0.1824338734149933, 0.14030681550502777, 0.12823742628097534, 0.20746870338916779, 0.1336141973733902, 0.20793890953063965]","Other: On 30 August 2024, security forces, coded as the military forces fired sporadic gunshots along the main road in Mbengo Hill (Belo, Boyo, Nord-Ouest) to scare off Ambazonian Separatists in the area.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO14683,S,B,0.18755826354026794,"[0.18755826354026794, 0.17363548278808594, 0.17417657375335693, 0.16397370398044586, 0.13748842477798462, 0.16316752135753632]","Detonation: On 3 July 2024, an IED planted by Ambazonian Separatists aimed at suspected patrolling security forces detonated prematurely in Bifang, coded to Mbengwi (Mbengwi, Momo, Nord-Ouest). There were no fatalities.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO4015,P,R,0.22615373134613037,"[0.19050635397434235, 0.13500097393989563, 0.11172643303871155, 0.22615373134613037, 0.14916746318340302, 0.1874450147151947]","On 16 November 2020, residents demonstrated in Ongue village (Sanaga-Maritime, Littoral) against the progressive destruction of the main road by wood transport trucks. They blocked the road for several hours.",0.001,Protesters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8573,V,E,0.1994365006685257,"[0.19579367339611053, 0.1994365006685257, 0.15421532094478607, 0.141688272356987, 0.15636031329631805, 0.15250590443611145]","On 13 February 2024, Boko Haram (JAS) (likely) militants abducted 1 civilian along the Kerawa - Gakara road, coded to Kerawa (Kolofata, Mayo-Sava, Extreme-Nord). The civilian was part of a group of smugglers transporting contraband goods for the Ashigashiya market the next day. 1 motorbike and valuables were stolen.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO12986,P,R,0.27902522683143616,"[0.19287289679050446, 0.11328369379043579, 0.12015653401613235, 0.27902522683143616, 0.13825026154518127, 0.15641136467456818]","On 17 April 2024, people protested in front of the Town Hall in Yaounde (Yaounde 1, Mfoundi, Centre) after the municipal police officers attempted to arrest a civilian who had refused to pay them money causing an accident that killed 2 civilians. The protesters voiced their growing concern about the actions of the police officers.",0.001,Protesters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO11562,B,B,0.1969255805015564,"[0.1969255805015564, 0.19559137523174286, 0.15096606314182281, 0.16018523275852203, 0.1400010734796524, 0.15633079409599304]","On 16 June 2023, government forces, coded as military, clashed with Ambazonian Separatists in Kedjem Keku (Tubah, Mezam, Nord-Ouest), leading to the killing of at least 13 civilians and 3 Ambazonian separatists.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO5934,P,R,0.3061450719833374,"[0.16503460705280304, 0.08604171872138977, 0.11578701436519623, 0.3061450719833374, 0.1417553424835205, 0.18523629009723663]","On 22 March 2022, delivery men held a demonstration and began a strike in Douala (Douala 1, Wouri) against the recent increase of bread prices impacting their profit margin.",0.001,Protesters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO7600,R,R,0.29017871618270874,"[0.1786247193813324, 0.1055263951420784, 0.11481006443500519, 0.29017871618270874, 0.13018831610679626, 0.180671826004982]","On 26 August 2023, a mob attacked thieves who had killed an elderly woman while robbing her in Brazzaville neighbourhood, in the outskirts of Douala (Douala 1, Wouri, Littoral). Two managed to escape while a third was beaten to death.",0.001,Rioters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8655,V,B,0.19683852791786194,"[0.19683852791786194, 0.168796569108963, 0.12557736039161682, 0.19155652821063995, 0.1531752496957779, 0.1640557497739792]","On 22 March 2024, Ambazonian Separatists shot and killed the 2nd Deputy Mayor of Babessi Council of Ngoketunjia Division at his private residence in Babessi (Babessi, Ngo-Ketunjia, Nord-Ouest). The mayor was known for leading peacebuilding efforts among the youth in the region.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO13443,S,R,0.26414093375205994,"[0.16460645198822021, 0.1067444235086441, 0.12583523988723755, 0.26414093375205994, 0.13209865987300873, 0.2065742313861847]","Looting: On 14 May 2024, Boko Haram (JAS) (likely) militants looted sheep, goats, food items, clothing and household goods in Geldavi (Koza, Mayo-Tsanaga, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO9427,E,E,0.2045992761850357,"[0.17543822526931763, 0.2045992761850357, 0.17168846726417542, 0.16289034485816956, 0.1520356386899948, 0.1333480179309845]","On 21 March 2021, an IED, likely planted by Ambazonian Separatists due to group action in the region, exploded in the locality of Otu (Manyu, Sud-Ouest). There were no casualties.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO5791,V,E,0.20616917312145233,"[0.17889323830604553, 0.20616917312145233, 0.1749209612607956, 0.15877163410186768, 0.14855898916721344, 0.13268603384494781]","On 22 December 2021, suspected Ambazonian separatists opened fire on the house of the former Mayor of Mamfe town (Manyu, Sud-Ouest) before burning his house down. They accuse him of denouncing human rights violations allegedly committed by one separatist leader. There were no fatalities.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO6836,S,R,0.2581374943256378,"[0.16561222076416016, 0.11504736542701721, 0.12320123612880707, 0.2581374943256378, 0.13698703050613403, 0.20101460814476013]","Looting: On 12 December 2022, suspected ISWAP or Boko Haram looted a civilian working as an economic operator in Pette (Pette, Diamare, Extreme-Nord) stealing money.",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO15608,B,R,0.2019871324300766,"[0.18720506131649017, 0.16645470261573792, 0.1211383119225502, 0.2019871324300766, 0.13793300092220306, 0.18528175354003906]","On 21 September 2024, patrolling security forces, coded as the military forces, shot and killed 3 Ambazonian Separatists from the Restoration Forces faction by the roadside in Liongo (Buea, Fako, Sud-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO11011,S,R,0.27166083455085754,"[0.1728263795375824, 0.09786418080329895, 0.1275303065776825, 0.27166083455085754, 0.1231721043586731, 0.2069462388753891]","Looting: On 1 February 2024, Boko Haram (JAS) (likely) militants robbed a civilian of his motorcycle and four cement bags in Gakara (Kolofata, Mayo-Sava, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO13564,B,E,0.2113845944404602,"[0.1737036556005478, 0.2113845944404602, 0.18536077439785004, 0.1454877406358719, 0.15099342167377472, 0.13306981325149536]","On 21 April 2024, gendarmerie officers clashed with Ambazonian Separatists from the Restoration Forces faction at the Separatist hideout in Kouki (Mbven, Bui, Nord-Ouest). There were no fatalities. No information on the injuries.",0.001,Military Forces of Cameroon (1982-) Gendarmerie
conflibert_finetuned_fewshot_v1,CAO13227,B,E,0.20842164754867554,"[0.17533794045448303, 0.20842164754867554, 0.18762239813804626, 0.14442847669124603, 0.15033024549484253, 0.1338593065738678]","On 26 March 2024, Ambazonian Separatists from the Restoration Forces faction clashed with the state security forces, coded as the military forces, in Mpundu (Muyuka, Fako, Sud-Ouest) who were stationed at a Cameroon Development Cooperation palm plantation to protect farmers. There were no fatalities. No information on the injuries.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO14584,S,R,0.22186598181724548,"[0.1646643877029419, 0.14468587934970856, 0.14821460843086243, 0.22186598181724548, 0.12860050797462463, 0.19196859002113342]","Looting: On 21 August 2024, Boko Haram (JAS) (likely) militants looted 1 motorbike and goods along the Amchide - Ganse road in Guederou (Kolofata, Mayo-Sava, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO8913,B,E,0.21882452070713043,"[0.18369977176189423, 0.21882452070713043, 0.17150840163230896, 0.1287112534046173, 0.15065376460552216, 0.14660227298736572]","On 7 May 2022, unidentified armed group suspected of being Ambazonian Separatist fighters clashed with the gendarmerie base in Kumbo (Kumbo, Bui, Nord-Ouest). Casualties unknown.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO5486,V,E,0.19756685197353363,"[0.1963602751493454, 0.19756685197353363, 0.14432810246944427, 0.15425914525985718, 0.14854086935520172, 0.1589447259902954]","On 16 August 2021, the military forces arrested and tortured several civilians in the village of Bossa, Bali subdivision (Mezam, Nord-Ouest), in a bid for them to reveal the hideouts of separatist fighters.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3324,B,R,0.2566642165184021,"[0.18723657727241516, 0.12749986350536346, 0.13091233372688293, 0.2566642165184021, 0.13529042899608612, 0.16239655017852783]","On 2 June 2020, the gendarmerie forces launched an attack against a group of armed bandits in Bonamousadi neighbourhood of Douala city (Wouri, Littoral). One bandit was killed, and 2 others arrested.",0.001,Military Forces of Cameroon (1982-) Gendarmerie
conflibert_finetuned_fewshot_v1,CAO14205,V,B,0.20100131630897522,"[0.20100131630897522, 0.16829317808151245, 0.1439932882785797, 0.19167782366275787, 0.1364893764257431, 0.15854497253894806]","On 1 June 2024, Ambazonian Separatists abducted 12 students from a school hostel at Mile 90 in Bambili (Tubah, Mezam, Nord-Ouest). The Separatists later released the students after an unspecified amount of money was paid.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO9866,V,B,0.19069749116897583,"[0.19069749116897583, 0.18869240581989288, 0.16570201516151428, 0.15802133083343506, 0.14760954678058624, 0.1492772102355957]","On 28 November 2022, the military forces shot and killed 1 civilian in Bamessing (Mezam, Nord-Ouest). The military forces also burnt 2 civilian homes.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO4310,S,B,0.17937272787094116,"[0.17937272787094116, 0.1680549830198288, 0.17427295446395874, 0.1607864499092102, 0.1455126255750656, 0.1720002293586731]","Defusal: On 27 January 2021, the police forces retrieved and defused an IED planted by unidentified men in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0.001,Police Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15906,S,B,0.20170842111110687,"[0.20170842111110687, 0.13783560693264008, 0.13324075937271118, 0.2015678584575653, 0.13774177432060242, 0.18790555000305176]","Other: On 9 October 2024, the security forces, coded as the military forces, fired sporadic shots in the air in Tobin (Kumbo, Bui, Nord-Ouest) after spotting Ambazonian Separatists around the military base. There were no exchange of fire between the two group. During the gunfire, economic activities and the movement of people stopped for several minutes.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10587,B,E,0.20535874366760254,"[0.1979398876428604, 0.20535874366760254, 0.16039669513702393, 0.1440945714712143, 0.14754723012447357, 0.14466284215450287]","On 7 May 2023, Ambazonian Separatists from the Bui Warriors, led by 'General Mad Dog,' engaged in an armed confrontation with state security forces (coded as military) in Njavnyuy, Kumbo commune, coded to Kumbo (Bui, Nord-Ouest). During the attack, the Separatists fired 2 rockets at the base. An unknown number of soldiers were injured.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8515,V,B,0.19190220534801483,"[0.19190220534801483, 0.17104874551296234, 0.1382257491350174, 0.18469224870204926, 0.14957547187805176, 0.1645556092262268]","On 13 February 2024, ISWAP or Boko Haram militants attacked and killed 2 civilians in Godigong (Godignon) (Mora, Mayo-Sava, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO6446,B,B,0.20328755676746368,"[0.20328755676746368, 0.19741517305374146, 0.15363167226314545, 0.14797690510749817, 0.1505354791879654, 0.14715325832366943]","On 30 November 2021, ISWAP or Boko Haram fighters attack the Cameroonian military camp in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord) killing 10. The fighters looted the camp before setting it on fire.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO10906,V,E,0.1957511156797409,"[0.1634082794189453, 0.1957511156797409, 0.19399990141391754, 0.16587139666080475, 0.1484803557395935, 0.13248901069164276]","On 15 November 2023, the Ambazonian Restoration Forces physically assaulted five civilians at an informal vehicle checkpoint in Bamunka (Ndop, Ngo-Ketunjia, Nord-Ouest). The civilians were returning from a burial celebration and the Ambazonian Restoration Forces accused them for violating the one day imposed lockdown aimed at mourning victims of the Egbakaw incident in Mamfe. No information on injuries.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO12848,V,B,0.1947949081659317,"[0.1947949081659317, 0.18982061743736267, 0.13631363213062286, 0.1568964272737503, 0.15329906344413757, 0.16887541115283966]","On 5 May 2022, military forces killed a suspected Ambazonia separatist figher at his private residence which they entered in Nyen (Mbengwi, Momo, Nord-Ouest). The military were informed about the presence of the operative in the location.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3412,V,E,0.1859036684036255,"[0.18533173203468323, 0.1859036684036255, 0.13790681958198547, 0.16695238649845123, 0.15122129023075104, 0.17268407344818115]","Around 23 June 2020, the military forces shot and injured a woman during a raid in Tombel town (Kupe-Manenguba, Sud-Ouest).",0.001,Military Forces of Cameroon (1982-)
