model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
olmo2:7b,NIG27219,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.94,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 27 June 2020, Boko Haram militants ambushed a military van accompanying civilians in Abbari village along Maiduguri to Damboa road, coded to Maiduguri (Maiduguri Metro, Borno). 14 soldiers were killed, 2 civilians were wounded, 9 female civilians were abducted. One military vehicle was destroyed, one patrol vehicle belonging to CJTF who were part of the team was stolen."
olmo2:7b,NIG35628,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.0}",,1.35,Military Forces of Nigeria (2023-),"On 18 March 2024, troops of the Nigerian army raided the hideout of IPOB militants and engaged them in an armed clash at Orsu Ihiteukwa (Orsu, Imo). One militant was killed, the others fled and their camp was destroyed by the troops."
olmo2:7b,NIG16112,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,1.15,Military Forces of Nigeria (2015-2023),"On 19 January 2020, Nigerian Armed Forces, Cameroon Armed Forces, Civilian JTF and local militias cleared Shuwarin (Bama, Borno) and encountered resistance from Boko Haram (JAS). 1 BH fighter was killed."
olmo2:7b,NIG31136,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.08,Unidentified Armed Group (Nigeria),"On 8 May 2023, an unidentified armed group abducted a couple at Oogui Ojodo town, coded to along Ode Omu (Aiyedade, Osun) which was the route on which they were traveling. The husband escaped, and there are no reports on ransom demands for the wife."
olmo2:7b,NIG37435,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,1.01,Police Forces of Nigeria (2023-),"On 30 June 2024, police forces of Operation Zenda raided the hideout of an unidentified armed group and engaged them in an armed clash at Tse Uza in Mbatyula (Katsina Ala, Benue). Two members of the group were killed, camouflage uniforms, motorcycles, arms and ammunition were also recovered."
olmo2:7b,NIG20707,E,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.96,Military Forces of Nigeria (2015-2023),"Around 14 May 2021 (as reported), Nigerian Airforce conducted air strikes against a Kaduna communal militia in Jan Birni (Birnin Gwari LGA, Kaduna), killing several militiamen and destroying their structures. Several fatalities coded as 3."
olmo2:7b,NIG29664,E,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.95,Military Forces of Nigeria (2015-2023),"On 23 January 2023, the Nigerian Air Force carried out airstrikes that were targeted at ISWAP/ Boko Haram militants at Bama (Bama, Borno) and Konduga [coded separately] general areas. Casualties are unknown."
olmo2:7b,NIG22586,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.94,Islamic State West Africa Province (ISWAP) - Lake Chad Faction,"On 9 November 2021, ISWAP claimed an ambush on a convoy on Nigerian army vehicles along the Ngamdu-Tasmakawa road (Kaga, Borno), coded as Ngamdu. Three soldiers were killed, an unspecified number were wounded and the rest fled."
olmo2:7b,NIG30077,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.08,Unidentified Armed Group (Nigeria),"On 18 February 2023, an unidentified armed group who were 4 in number and masked attacked supporters of the APC during a ward campaign rally at Ezza-Agu ward 1 (Ishielu, Ebonyi). One person was killed, four others were wounded by the assailants who invaded the area on motorcycles and were between 20 to 25 years old."
olmo2:7b,NIG34092,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.35,Islamic State West Africa Province (ISWAP),"On 5 December 2023, ISWAP claimed to have attacked and injured an unspecified number of Nigerian troops during a patrol between Mallam Fatori and Baga, coded to Malam Fatori (Abadan, Borno). They forced the troops to retreat and seized a rifle. There were no fatalities."
olmo2:7b,NIG23174,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.06,Unidentified Armed Group (Nigeria),"On 8 January 2022, unidentified armed individuals abducted four civilians who were returning from a naming ceremony at Oko town (Yagba West, Kogi), coded as Odo Ere. There are no reports about demands for ransom."
olmo2:7b,NIG23614,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.96,Police Forces of Nigeria (2015-2023),"On 7 February 2022, Nigerian police forces clashed with IPOB militants at their camps in Umuorji Mgbidi (Oru West , Imo) and Okwudo [coded separately]. Three militants were killed, nine others were arrested with various degrees of gunshot wounds; guns, ammunition, four locally made IEDs hard drugs and Biafran flags were recovered. Three fatalities split across two event, coded as 1."
olmo2:7b,NIG38230,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.0}",,1.68,Military Forces of Nigeria (2023-),"On 18 August 2024, the Nigerian troops opened fire, killing three people and 100 cows at a cattle market in Sabon Birnin (Igabi, Kaduna). The soldiers stormed the market on motorcycles and opened fire when trading was ongoing."
olmo2:7b,NIG23971,B,B,0.8,"{""B"": 0.7, ""E"": 0.05, ""P"": 0.02, ""R"": 0.05, ""S"": 0.01}",,0.95,Military Forces of Nigeria (2015-2023),"Around 3 March 2022 (between 24 February - 10 March), the Defence Headquarters claimed Nigerian troops engaged militiamen at Dantambara, Kolumbo, Tsambe Daji and Kyabbo in Jibia LGA (Katsina), Batsari, Zamfara and Kebbi states [coded separately]. 90 militiamen were killed, 8 civilians were rescued, weapons and ammunitions were recovered. 90 fatalities spilt across 5 events coded as 18."
olmo2:7b,NIG33620,E,B,0.95,"{""B"": 0.95, ""E"": 0.05, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,0.95,Military Forces of Nigeria (2023-),"On 8 November 2023, the Nigerian Air Force of Operation Hadin Kai launched air strikes against the ISWAP position at Ajigin (Damboa, Borno). The air surveillance detected the gathering of the militants and launched the strikes, killing seventeen ISWAP fighters. Three of the militia's gun trucks were destroyed."
olmo2:7b,NIG16585,R,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.69,Rioters (Nigeria),"On 20 March 2020, youths clashed with police in Amakohia (Owerri North LGA, Imo), after they refused a police demand to move on when they blocked a local bank during a burial procession. One person was shot and injured by a police officer who fired warning shots to disperse the crowd."
olmo2:7b,NIG19921,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.94,Police Forces of Nigeria (2015-2023),"On 25 February 2021, unidentified gunmen clashed with a police patrol team at Akai Effa roundabout in Calabar (Calabar-Municipal LGA, Cross River), Killing some policemen and seizing their weapons and ammunition. Unknown fatalities coded as 3."
olmo2:7b,NIG25150,V,V,0.95,"{""V"": 0.95, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.39,Oruku Communal Militia (Nigeria),"On 6 June 2022, members of Oruku communal militia attacked members of their community, killed one person, set the corpse ablaze, set two houses ablaze in Oruku (Nkanu East, Enugu). The victims were attacked for accepting to settle a dispute which the community had with their neighbors."
olmo2:7b,NIG37398,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.69,Protesters (Nigeria),"On 24 June 2024, youths of Akugbene community (Burutu, Delta) protested and marched in the community over claims of the cancellation of a contract model technical college project in the community by the state governor."
olmo2:7b,NIG34415,B,R,0.8,"{""R"": 0.8, ""S"": 0.2}",,0.61,Unidentified Armed Group (Nigeria),"On 2 January 2024, an unidentified armed group engaged in an armed clash with police forces at Zuma community in Bwari (FCT). Two policemen were wounded and later died, an unspecified number of residents were abducted. A ransom of 30 million naira, other sources report 60 million, 10 for each of the six girls was demanded for a family who were abducted, after their father was released to gather the ransom. The eldest of the abductees was killed over a delay in ransom payment, the ransom was increased to 65 million naira. The abductees were released."
olmo2:7b,NIG17076,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.0}",,1.14,Military Forces of Nigeria (2015-2023),"On 23 April 2020, Nigerian Armed Forces raided Gidan Jaja in Kwashabawa ward of Zurmi LGA (Zamfara) in search of criminals. Houses were set ablaze, property destroyed and 1 resident shot in the leg."
olmo2:7b,NIG29270,B,V,0.95,"{""V"": 0.95, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.07,Unidentified Armed Group (Nigeria),"On 19 December 2022, an unidentified armed group abducted two local defense militia operatives from their duty post in Umuoru Uga, coded to Uga (Aguata, Anambra). The abductees were later murdered [coded separately], the bodies of one of the victims was dumped in another location."
olmo2:7b,NIG32593,V,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.62,Police Forces of Nigeria (2023-),"On 23 August 2023, masked security operatives presumed to have been policemen shot sporadically in two motor parks in Nkpor (Idemili North, Anambra) in an attempt to disperse traders from their shops. The shooting caused a stampede which resulted in the sustaining of varying degrees of injuries by many people, other sources report that 5 persons were wounded by the shooting and a state official claimed that the state government was responsible for sacking the occupants."
olmo2:7b,NIG37875,S,E,0.9,"{""E"": 0.8, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.82,Police Forces of Nigeria (2023-),"Defusal: On 31 July 2024, the police forces retrieved and defused an IED planted by an unidentified group in Ikeja area (Ikeja, Lagos). No fatalities."
olmo2:7b,NIG22187,V,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.59,Unidentified Armed Group (Nigeria),"On 4 October 2021, unidentified armed men shot sporadically while enforcing a sit at home order in Owerri (Owerri Municipal, Imo). Casualties unknown. Police sources denied reports of the attack."
olmo2:7b,NIG20123,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.94,Military Forces of Nigeria (2015-2023),"On 14 March 2021, a Kaduna communal militia invaded the Government Science Secondary School in Ikara (Ikara LGA, Kaduna) but were repelled by Nigerian military troops."
olmo2:7b,NIG26086,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.95,Military Forces of Nigeria (2015-2023),"On 16 August 2022, Nigerian troops of Operation Forest Sanity clashed with a Kaduna militia when they raided their camps in Manini (Chikun, Kaduna) and Kuriga [coded separately] area. The camps were cleared and six abductees including a baby were rescued, there are no further details."
olmo2:7b,NIG31686,B,E,0.85,"{""E"": 0.85, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.88,Unidentified Armed Group (Nigeria),"On 9 June 2023, an unidentified armed group killed an on-duty policeman. Location coded to Abuja (Abuja Municipal, FCT)."
olmo2:7b,NIG37471,V,V,0.99,"{""V"": 0.99, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.07,Black Axe (Nigeria),"On 3 July 2024, the Aye cult militia killed an Eiye member (unarmed) on the campus of Tai Solarin University in Ijebu-Ode (Ijebu Ode, Ogun). They dragged the victim out of the examination hall before they shot him. They also stabbed him and then hit him in the head with a brick."
olmo2:7b,NIG33963,V,V,0.95,"{""V"": 0.95, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.06,Unidentified Armed Group (Nigeria),"On 28 November 2023, an unidentified armed group killed two farmers on their farms in Kwambai, also called Kpombal (Takum, Taraba)."
olmo2:7b,NIG27827,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.93,Unidentified Armed Group (Nigeria),"On 26 January 2021, an armed group attacked policemen on patrol around Uratta junction, coded to Ehere (Aba North, Abia). One policeman was killed and his rifle was stolen."
olmo2:7b,NIG19061,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.9,Protesters (Nigeria),"On 2 December 2020, the academic staff and students of Igbinedion University staged demonstrations on Mission Road and other major roads in Benin City (Oredo LGA, Edo) to protest against the non-payment of wages and other stipends."
olmo2:7b,NIG17547,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,1.02,Military Forces of Nigeria (2015-2023) Joint Task Force,"On 21 June 2020, the Multinational Task Force clashed with Boko Haram at Baganaram in the border area of Nigeria and Chad around Lake Chad (location coded as Kukawa LGA), killed several BH fighters and arrested 50. Several fatalities coded as 3."
olmo2:7b,NIG28640,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.15,Fulani Ethnic Militia (Nigeria),"On 1 November 2022, a Fulani militia with armed pastoralists killed 4 people when they attacked Magunguna village in Kallah district (Kajuru)."
olmo2:7b,NIG34780,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.35,Military Forces of Nigeria (2023-),"On 30 January 2024, troops of 114 battalion of the Nigerian Army trailed an unidentified armed group and engaged them in an armed clash at Apawa village (Lau, Taraba), reported as Yorro LGA. The group fled and abandoned three abductees who had previously been abducted from Ardo Kola LGA. Casualties are unknown."
olmo2:7b,NIG35370,E,E,0.9,"{""E"": 0.8, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.83,Military Forces of Nigeria (2023-),"On 1 March 2024, NAF conducted airstrikes that were targeted at active illegal oil refining sites at Krakrama (Degema, Rivers) and Temokiri (coded separately). Cotonou boat were sighted and the locations and were destroyed alongside the sites. A total of four sites were destroyed at the locations."
olmo2:7b,NIG20534,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.37,Military Forces of Nigeria (2015-2023),"On 24 April 2021, ISWAP fighters clashed with Nigerian military at Geidam (Geidam LGA, Yobe), allegedly killing and wounding a number of soldiers. Unknown fatalities coded as 3."
olmo2:7b,NIG21444,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.96,Kaduna Communal Militia (Nigeria),"On 23 July 2021, a Kaduna militia clashed with the police during an attack at a police station in Maraban Jos (Igabi, Kaduna). 3 officers were wounded, 1 later died and several militia members retreated injured."
olmo2:7b,NIG16675,V,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.58,Civilian JTF: Civilian Joint Task Force,"On 3 April 2020, Civilian-JTF stormed Damilu mosque in Yola (Yola North LGA, Adamawa), fired warning shots and dispersed worshippers who ignored the coronavirus restrictions. Several people were injured."
olmo2:7b,NIG31333,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.74,Protesters (Nigeria),"On 24 May 2023, 100 youths of Anwai Umuagwu protested and blocked the entrance of Dennis Osadebey university in Asaba (Oshimili South, Delta) over claims of unfavorable employment policy by the institution. The protest lasted for hours and school's security intervened [means not stated]."
olmo2:7b,NIG25202,V,E,0.8,"{""E"": 0.7, ""P"": 0.1, ""R"": 0.05, ""S"": 0.05}",,0.84,Unidentified Armed Group (Nigeria),"On 12 June 2022, an armed group abducted a catholic priest from his house in Angware (Jos East, Plateau). The abductee is also the CAN chairman in the council area, youths in the area attempted to chase the abductors who began to shoot sporadically and took the priest away. 50 million naira was demanded as ransom; the abductee was released around 16 June, there are no reports about ransom demands."
olmo2:7b,NIG32023,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.69,Protesters (Nigeria),"On 27 July 2023, some staff of Nnamdi Azikiwe university Awka (Awka South, Anambra) protested at the school over claims that they have not been paid salaries since they received their employment letters in 2019."
olmo2:7b,NIG37995,S,S,0.9,"{""V"": 0.0, ""B"": 0.1, ""E"": 0.2, ""P"": 0.3, ""R"": 0.4}",,0.97,Military Forces of Nigeria (2023-),"Weapons seizure: Around 5 August 2024 (as reported), the Nigerian troops, in collaboration with other security agencies (likely to be the police and NSCDC), intercepted a gunrunner and a cache of weapons at Saminaka (Lere, Kaduna). The suspect was on the security watchlist and was arrested in transit to deliver the weapons to the end-users. The weapons recovered included one General Purpose Machine Gun (GPMG), a Rocket Propelled Grenade (RPG) Launcher, one RPG Bomb, 1,069 rounds of 7. 62mm (special) ammunition, and one belt of 7.62mm (NATO) ammunition."
